Sample,AIRSPEED  L,AIRSPEED R,ALTITUDE L,ALTITUDE R,AP ENGAGED,VHF3 PTT,VHF2 PTT,VHF1 PTT,TIME GMT (SS),TIME GMT (MM),TIME GMT (HH),TIME ELAPSED,TQ 2,TQ 1,ACCN NORM,ACCN LONG,ACCN LAT,FLAP POS,HEADING,AIRSPEED_AVG,ALTITUDE_AVG,TQ_AVG,VERTICAL_SPEED,VERTICAL_SPEED_SMOOTH,ACCEL_NORM_DIFF,ALTITUDE_AGL,PHASE
3098,188,189,10390,10396,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19.5,18.5,1.0,0.0352,-0.0137,,338.9,188.5,10393.0,19.0,-1800.0,-1632.0,0.0,10297.0,DESCENT
3099,188,189,10378,10382,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3585.0,19.5,18.5,0.9922,0.0332,-0.0137,-0.088,338.8,188.5,10380.0,19.0,-1560.0,-1644.0,-0.007800000000000029,10284.0,DESCENT
3100,189,189,10364,10370,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19.5,18.5,0.9961,0.0293,-0.0176,,338.7,189.0,10367.0,19.0,-1560.0,-1608.0,0.0039000000000000146,10271.0,DESCENT
3101,189,190,10352,10356,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,3.0,32.0,17.0,,19.5,19.0,0.9883,0.0293,-0.0156,0.0,338.8,189.5,10354.0,19.25,-1560.0,-1608.0,-0.007800000000000029,10258.0,DESCENT
3102,189,190,10338,10344,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19.5,18.5,0.9883,0.0273,-0.0098,,338.8,189.5,10341.0,19.0,-1560.0,-1620.0,0.0,10245.0,DESCENT
3103,190,191,10324,10330,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3589.0,21.0,21.0,0.9844,0.0332,-0.0137,-0.088,338.6,190.5,10327.0,21.0,-1680.0,-1644.0,-0.0038999999999999035,10231.0,DESCENT
3104,190,191,10312,10318,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,22.5,22.5,0.9844,0.0332,-0.0176,,338.6,190.5,10315.0,22.5,-1440.0,-1656.0,0.0,10219.0,DESCENT
3105,191,191,10298,10304,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,7.0,32.0,17.0,,23.5,23.5,0.9844,0.0391,-0.0117,-0.088,338.7,191.0,10301.0,23.5,-1680.0,-1680.0,0.0,10205.0,DESCENT
3106,191,192,10284,10292,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.0,23.5,0.9883,0.0371,-0.0059,,339.2,191.5,10288.0,23.75,-1560.0,-1728.0,0.0038999999999999035,10192.0,DESCENT
3107,192,193,10268,10274,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3593.0,23.5,23.5,0.9883,0.0352,-0.002,-0.088,339.3,192.5,10271.0,23.5,-2040.0,-1788.0,0.0,10175.0,DESCENT
3108,192,193,10252,10258,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.0,22.5,0.9961,0.0371,-0.002,,339.5,192.5,10255.0,22.75,-1920.0,-1824.0,0.007800000000000029,10159.0,DESCENT
3109,193,194,10236,10244,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,11.0,32.0,17.0,,23.0,22.5,0.9766,0.0332,0.002,0.0,339.8,193.5,10240.0,22.75,-1800.0,-1848.0,-0.019499999999999962,10144.0,DESCENT
3110,193,194,10220,10226,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.0,22.5,0.9766,0.0313,0.0,,340.0,193.5,10223.0,22.75,-2040.0,-1920.0,0.0,10127.0,DESCENT
3111,194,195,10202,10208,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3597.0,22.5,21.0,0.9844,0.0293,-0.0078,-0.088,340.0,194.5,10205.0,21.75,-2160.0,-1956.0,0.007800000000000029,10109.0,DESCENT
3112,194,195,10186,10192,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.5,20.5,1.0,0.0293,0.0,,340.3,194.5,10189.0,21.0,-1920.0,-2016.0,0.015599999999999947,10093.0,DESCENT
3113,195,195,10170,10176,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,15.0,32.0,17.0,,21.0,19.5,0.9727,0.0215,0.002,0.0,340.5,195.0,10173.0,20.25,-1920.0,-2016.0,-0.02729999999999999,10077.0,DESCENT
3114,195,195,10152,10158,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,19.0,0.9961,0.0215,-0.002,,340.6,195.0,10155.0,20.0,-2160.0,-2028.0,0.023399999999999976,10059.0,DESCENT
3115,195,195,10136,10140,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3601.0,21.0,19.0,0.9844,0.0234,0.0,-0.088,340.7,195.0,10138.0,20.0,-2040.0,-2088.0,-0.011699999999999933,10042.0,DESCENT
3116,195,196,10118,10122,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,19.0,0.9844,0.0234,-0.0078,,340.7,195.5,10120.0,20.0,-2160.0,-1704.0,0.0,10024.0,DESCENT
3117,195,196,10100,10106,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,19.0,32.0,17.0,,21.0,19.0,0.9883,0.0234,0.0156,0.0,340.8,195.5,10103.0,20.0,-2040.0,-2064.0,0.0038999999999999035,10007.0,DESCENT
3118,196,196,10082,10090,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,19.0,0.9961,0.0234,0.0,,340.9,196.0,10086.0,20.0,-2040.0,-2076.0,0.007800000000000029,9990.0,DESCENT
3119,196,196,10062,10070,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3605.0,21.0,19.0,1.0156,0.0254,-0.002,-0.088,340.9,196.0,10066.0,20.0,-2400.0,-2040.0,0.019500000000000073,9970.0,DESCENT
3120,196,197,10110,10052,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,19.0,1.0039,0.0234,-0.0078,,340.8,196.5,10081.0,20.0,1800.0,-1656.0,-0.011700000000000044,9985.0,DESCENT
3121,197,197,10030,10036,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,23.0,32.0,17.0,,21.0,19.0,1.0039,0.0215,-0.0098,-0.088,340.9,197.0,10033.0,20.0,-5760.0,-2028.0,0.0,9937.0,DESCENT
3122,197,197,10012,10020,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,19.0,1.0078,0.0254,0.0039,,341.0,197.0,10016.0,20.0,-2040.0,-1992.0,0.0039000000000000146,9920.0,DESCENT
3123,197,197,10000,10006,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3609.0,21.0,19.0,0.9922,0.0176,-0.0039,0.0,341.0,197.0,10003.0,20.0,-1560.0,-1980.0,-0.015600000000000058,9907.0,DESCENT
3124,197,198,10046,9988,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,19.0,0.9961,0.0234,-0.0078,,341.0,197.5,10017.0,20.0,1680.0,-1956.0,0.0039000000000000146,9921.0,DESCENT
3125,197,198,9966,9972,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,27.0,32.0,17.0,,21.0,19.0,0.9961,0.0176,-0.0059,-0.088,341.2,197.5,9969.0,20.0,-5760.0,-1884.0,0.0,9873.0,DESCENT
3126,197,198,9950,9958,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,19.0,0.9961,0.0195,0.0039,,341.3,197.5,9954.0,20.0,-1800.0,-2280.0,0.0,9858.0,DESCENT
3127,197,198,9936,9940,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3613.0,21.0,19.0,0.9922,0.0156,-0.002,-0.088,341.3,197.5,9938.0,20.0,-1920.0,-1920.0,-0.0039000000000000146,9842.0,DESCENT
3128,197,198,9920,9926,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,18.5,0.9844,0.0176,-0.0039,,341.3,197.5,9923.0,19.75,-1800.0,-1908.0,-0.007799999999999918,9827.0,DESCENT
3129,198,198,9906,9912,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,31.0,32.0,17.0,,21.0,18.5,0.9844,0.0195,0.002,0.0,341.4,198.0,9909.0,19.75,-1680.0,-1956.0,0.0,9813.0,DESCENT
3130,198,198,9888,9894,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,21.0,18.5,0.9922,0.0215,0.0,,341.3,198.0,9891.0,19.75,-2160.0,-2304.0,0.007799999999999918,9795.0,DESCENT
3131,198,198,9870,9876,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3617.0,20.0,18.5,1.0039,0.0195,0.0,-0.088,341.2,198.0,9873.0,19.25,-2160.0,-1956.0,0.011700000000000044,9777.0,DESCENT
3132,198,198,9854,9860,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,14.5,14.5,0.9961,0.0039,0.0,,341.2,198.0,9857.0,14.5,-1920.0,-1980.0,-0.007800000000000029,9761.0,DESCENT
3133,197,198,9836,9844,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,35.0,32.0,17.0,,10.5,11.0,0.9883,-0.002,0.0059,-0.088,341.4,197.5,9840.0,10.75,-2040.0,-2040.0,-0.007800000000000029,9744.0,DESCENT
3134,197,198,9822,9828,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10.5,10.5,0.9805,-0.002,0.0117,,341.6,197.5,9825.0,10.5,-1800.0,-2076.0,-0.007799999999999918,9729.0,DESCENT
3135,197,198,9802,9810,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3621.0,10.5,10.5,0.9805,-0.002,0.0215,-0.088,341.6,197.5,9806.0,10.5,-2280.0,-2124.0,0.0,9710.0,DESCENT
3136,197,197,9786,9792,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10.5,10.5,0.9844,-0.0039,0.0117,,341.5,197.0,9789.0,10.5,-2040.0,-2112.0,0.0039000000000000146,9693.0,DESCENT
3137,197,197,9764,9772,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,39.0,32.0,17.0,,10.0,10.5,0.9922,-0.0059,0.0156,-0.088,341.2,197.0,9768.0,10.25,-2520.0,-2100.0,0.007799999999999918,9672.0,DESCENT
3138,196,197,9746,9754,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10.0,10.5,1.0,-0.002,0.0215,,340.8,196.5,9750.0,10.25,-2160.0,-2124.0,0.007800000000000029,9654.0,DESCENT
3139,196,197,9728,9736,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3625.0,10.5,10.5,1.0078,-0.002,0.0176,-0.088,340.2,196.5,9732.0,10.5,-2160.0,-2136.0,0.007800000000000029,9636.0,DESCENT
3140,196,196,9712,9718,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10.5,11.0,1.0039,0.0,0.0176,,339.5,196.0,9715.0,10.75,-2040.0,-2136.0,-0.0039000000000000146,9619.0,DESCENT
3141,195,196,9694,9702,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,43.0,32.0,17.0,,10.5,11.0,1.0039,-0.002,0.0117,-0.088,338.9,195.5,9698.0,10.75,-2040.0,-2136.0,0.0,9602.0,DESCENT
3142,195,196,9676,9684,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,9.5,10.5,1.0273,0.0,0.0156,,338.3,195.5,9680.0,10.0,-2160.0,-2124.0,0.023400000000000087,9584.0,DESCENT
3143,195,195,9658,9666,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3629.0,8.0,7.5,1.0117,-0.0098,0.0195,-0.088,337.7,195.0,9662.0,7.75,-2160.0,-2052.0,-0.015600000000000058,9566.0,DESCENT
3144,195,195,9642,9652,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,8.0,8.0,1.0117,-0.0059,0.0215,,337.1,195.0,9647.0,8.0,-1800.0,-2016.0,0.0,9551.0,DESCENT
3145,194,194,9624,9632,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,47.0,32.0,17.0,,8.5,9.0,1.0195,-0.002,0.0156,0.0,336.5,194.0,9628.0,8.75,-2280.0,-1968.0,0.007800000000000029,9532.0,DESCENT
3146,194,194,9608,9616,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,8.0,8.5,1.0156,-0.0039,0.0176,,335.8,194.0,9612.0,8.25,-1920.0,-1944.0,-0.0039000000000000146,9516.0,DESCENT
3147,193,194,9592,9602,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3633.0,8.0,8.5,1.0117,-0.002,0.0195,0.0,335.3,193.5,9597.0,8.25,-1800.0,-1524.0,-0.0039000000000000146,9501.0,DESCENT
3148,193,193,9578,9586,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,8.0,8.5,1.0156,-0.0039,0.0156,,334.8,193.0,9582.0,8.25,-1800.0,-1848.0,0.0039000000000000146,9486.0,DESCENT
3149,193,193,9564,9572,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,51.0,32.0,17.0,,8.0,8.5,1.0156,-0.002,0.0215,-0.088,334.3,193.0,9568.0,8.25,-1680.0,-1788.0,0.0,9472.0,DESCENT
3150,192,193,9548,9558,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,8.0,8.5,1.0117,-0.0059,0.0137,,333.8,192.5,9553.0,8.25,-1800.0,-1764.0,-0.0039000000000000146,9457.0,DESCENT
3151,192,192,9598,9544,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3637.0,8.0,8.5,1.0078,0.0,0.0195,-0.088,333.4,192.0,9571.0,8.25,2160.0,-1740.0,-0.0039000000000000146,9475.0,DESCENT
3152,191,192,9522,9530,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,8.5,8.5,0.9922,0.0,0.0176,,332.9,191.5,9526.0,8.5,-5400.0,-1728.0,-0.015600000000000058,9430.0,DESCENT
3153,191,191,9508,9518,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,55.0,32.0,17.0,,9.0,9.0,0.9883,0.0,0.0156,-0.088,332.4,191.0,9513.0,9.0,-1560.0,-1740.0,-0.0039000000000000146,9417.0,DESCENT
3154,190,191,9496,9504,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,9.5,9.5,0.9805,0.0,0.0137,,332.0,190.5,9500.0,9.5,-1560.0,-1752.0,-0.007799999999999918,9404.0,DESCENT
3155,190,191,9478,9488,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3641.0,9.5,10.0,0.9883,0.0,0.0195,-0.088,331.6,190.5,9483.0,9.75,-2040.0,-1764.0,0.007799999999999918,9387.0,DESCENT
3156,190,191,9464,9472,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,10.5,10.5,0.9961,0.0078,0.0137,,331.1,190.5,9468.0,10.5,-1800.0,-1776.0,0.007800000000000029,9372.0,DESCENT
3157,190,191,9448,9456,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,59.0,32.0,17.0,,11.5,11.5,0.9922,0.0078,0.0137,-0.088,330.7,190.5,9452.0,11.5,-1920.0,-2172.0,-0.0039000000000000146,9356.0,DESCENT
3158,190,191,9432,9440,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,12.0,12.0,0.9961,0.0098,0.0098,,330.3,190.5,9436.0,12.0,-1920.0,-1788.0,0.0039000000000000146,9340.0,DESCENT
3159,190,191,9416,9426,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3645.0,14.5,13.5,1.0078,0.0176,0.0078,0.0,329.9,190.5,9421.0,14.0,-1800.0,-1812.0,0.011700000000000044,9325.0,DESCENT
3160,190,191,9400,9410,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,16.5,16.0,1.0078,0.0254,0.0117,,329.4,190.5,9405.0,16.25,-1920.0,-1848.0,0.0,9309.0,DESCENT
3161,190,191,9386,9394,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,3.0,33.0,17.0,,17.5,16.5,1.0078,0.0215,0.0059,-0.088,329.0,190.5,9390.0,17.0,-1800.0,-1836.0,0.0,9294.0,DESCENT
3162,190,191,9372,9382,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,17.5,16.5,1.0,0.0234,0.0195,,328.5,190.5,9377.0,17.0,-1560.0,-1836.0,-0.007800000000000029,9281.0,DESCENT
3163,190,191,9358,9366,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3649.0,17.5,17.0,0.9961,0.0254,0.0,0.0,328.2,190.5,9362.0,17.25,-1800.0,-1800.0,-0.0039000000000000146,9266.0,DESCENT
3164,191,191,9342,9350,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,17.5,16.5,1.0,0.0234,0.002,,327.8,191.0,9346.0,17.0,-1920.0,-1788.0,0.0039000000000000146,9250.0,DESCENT
3165,191,192,9326,9334,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,7.0,33.0,17.0,,17.5,16.5,1.0039,0.0215,0.0078,-0.088,327.5,191.5,9330.0,17.0,-1920.0,-1776.0,0.0039000000000000146,9234.0,DESCENT
3166,191,192,9310,9320,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,17.5,17.0,1.0,0.0234,0.0059,,327.3,191.5,9315.0,17.25,-1800.0,-1728.0,-0.0039000000000000146,9219.0,DESCENT
3167,191,192,9298,9306,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3653.0,17.5,17.0,0.9922,0.0234,0.0059,-0.088,327.0,191.5,9302.0,17.25,-1560.0,-1752.0,-0.007800000000000029,9206.0,DESCENT
3168,191,192,9282,9292,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,17.5,16.5,1.0,0.0234,0.0156,,326.7,191.5,9287.0,17.0,-1800.0,-1764.0,0.007800000000000029,9191.0,DESCENT
3169,191,192,9268,9278,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,11.0,33.0,17.0,,17.5,16.5,0.9844,0.0254,-0.0039,-0.088,326.4,191.5,9273.0,17.0,-1680.0,-1764.0,-0.015599999999999947,9177.0,DESCENT
3170,191,192,9256,9266,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,17.5,16.5,0.9727,0.0195,-0.0039,,326.3,191.5,9261.0,17.0,-1440.0,-1740.0,-0.011700000000000044,9165.0,DESCENT
3171,192,193,9240,9248,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3657.0,17.5,16.0,0.9844,0.0156,0.0,-0.088,325.9,192.5,9244.0,16.75,-2040.0,-1800.0,0.011700000000000044,9148.0,DESCENT
3172,192,193,9226,9234,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,17.0,16.5,0.9922,0.0176,0.0,,325.8,192.5,9230.0,16.75,-1680.0,-1800.0,0.007799999999999918,9134.0,DESCENT
3173,192,193,9212,9218,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,15.0,33.0,17.0,,17.0,16.5,0.9922,0.0195,-0.0059,-0.088,325.7,192.5,9215.0,16.75,-1800.0,-1836.0,0.0,9119.0,DESCENT
3174,192,193,9198,9204,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,13.5,13.5,0.9648,0.0059,-0.0078,,325.5,192.5,9201.0,13.5,-1680.0,-1872.0,-0.02739999999999998,9105.0,DESCENT
3175,192,193,9176,9184,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3661.0,11.0,11.0,0.9961,0.0039,0.002,-0.088,325.4,192.5,9180.0,11.0,-2520.0,-1908.0,0.031299999999999994,9084.0,DESCENT
3176,192,193,9162,9168,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,11.0,10.5,0.9922,0.002,0.0215,,325.5,192.5,9165.0,10.75,-1800.0,-1968.0,-0.0039000000000000146,9069.0,DESCENT
3177,193,194,9146,9152,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,19.0,33.0,17.0,,11.0,10.5,0.9727,0.0,0.0059,-0.088,325.5,193.5,9149.0,10.75,-1920.0,-1956.0,-0.019499999999999962,9053.0,DESCENT
3178,193,194,9128,9134,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,11.0,10.5,1.0039,0.002,0.002,,325.5,193.5,9131.0,10.75,-2160.0,-1992.0,0.031200000000000006,9035.0,DESCENT
3179,193,193,9110,9118,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3665.0,11.0,10.5,1.0039,0.0059,0.0098,0.0,325.7,193.0,9114.0,10.75,-2040.0,-2004.0,0.0,9018.0,DESCENT
3180,193,194,9092,9102,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,11.0,11.0,1.0117,0.0,0.0195,,325.7,193.5,9097.0,11.0,-2040.0,-1992.0,0.007800000000000029,9001.0,DESCENT
3181,193,193,9078,9084,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,23.0,33.0,17.0,,11.0,10.5,0.9844,0.0039,0.0117,-0.088,325.5,193.0,9081.0,10.75,-1920.0,-1968.0,-0.02729999999999999,8985.0,DESCENT
3182,192,193,9060,9068,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,11.0,10.5,0.9922,0.0,0.0117,,325.4,192.5,9064.0,10.75,-2040.0,-2016.0,0.007799999999999918,8968.0,DESCENT
3183,192,193,9044,9052,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3669.0,11.0,10.5,0.9961,0.0,0.0078,-0.088,325.2,192.5,9048.0,10.75,-1920.0,-2016.0,0.0039000000000000146,8952.0,DESCENT
3184,193,194,9032,9038,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,11.0,10.0,0.9766,0.0,0.0,,325.3,193.5,9035.0,10.5,-1560.0,-1980.0,-0.019499999999999962,8939.0,DESCENT
3185,194,195,9014,9018,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,27.0,33.0,17.0,,11.0,10.5,0.9961,0.002,0.0117,0.0,325.5,194.5,9016.0,10.75,-2280.0,-1980.0,0.019499999999999962,8920.0,DESCENT
3186,194,194,8994,9000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,11.0,11.0,1.0117,0.0059,0.0117,,325.7,194.0,8997.0,11.0,-2280.0,-1968.0,0.015600000000000058,8901.0,DESCENT
3187,194,194,8978,8984,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3673.0,11.0,10.5,1.0039,0.002,0.0137,0.0,325.9,194.0,8981.0,10.75,-1920.0,-1968.0,-0.007800000000000029,8885.0,DESCENT
